person_age,person_home_ownership,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
29,1.0,6.0,5000,12.18,1,0.34,0,5
35,3.0,9.0,24000,12.53,0,0.4,0,9
29,2.0,8.0,14800,15.31,1,0.27,1,10
28,1.0,1.0,5000,7.4,1,0.33,0,9
28,2.0,12.0,15000,8.94,0,0.25,0,9
32,1.0,4.0,5000,5.42,1,0.32,0,5
28,1.0,4.0,5000,10.37,1,0.32,0,9
28,1.0,2.0,5000,16.45,1,0.31,1,7
29,2.0,8.0,16000,14.96,0,0.27,1,6
35,2.0,11.0,25000,15.31,0,0.42,0,6
29,1.0,4.0,5000,6.92,1,0.3,0,10
32,1.0,0.0,5000,7.29,1,0.3,0,9
30,2.0,6.0,15000,15.31,0,0.25,1,9
32,1.0,0.0,5000,14.35,1,0.3,1,7
27,2.0,5.0,6000,8.94,0,0.1,0,10
29,1.0,3.0,5000,13.11,1,0.28,1,10
29,2.0,7.0,14800,18.53,1,0.27,1,8
34,2.0,5.0,7000,12.53,0,0.12,1,10
34,1.0,18.0,5000,6.99,1,0.26,0,7
32,1.0,0.0,5000,9.99,1,0.26,0,9
27,1.0,2.0,5000,12.53,1,0.26,0,7
27,2.0,2.0,4800,11.89,0,0.08,0,7
28,1.0,4.0,5000,10.65,0,0.25,0,8
34,1.0,5.0,5000,8.9,0,0.25,0,5
31,1.0,0.0,5000,13.8,0,0.25,0,5
34,1.0,0.0,5000,18.43,1,0.25,0,9
31,2.0,3.0,3600,7.68,0,0.06,0,9
30,1.0,2.0,5000,8.59,0,0.25,0,5
34,2.0,6.0,10500,15.68,0,0.17,0,10
29,2.0,13.0,6400,11.89,0,0.11,0,8
30,2.0,3.0,15250,14.42,1,0.28,1,8
30,1.0,0.0,5000,9.99,0,0.24,0,5
31,1.0,0.0,5000,7.51,0,0.24,0,5
30,1.0,0.0,5000,13.49,0,0.24,1,7
31,2.0,5.0,19400,18.53,1,0.36,0,10
30,1.0,4.0,5000,11.71,0,0.23,0,7
27,3.0,0.0,7500,15.37,0,0.13,1,5
31,2.0,15.0,10000,9.63,0,0.17,0,8
34,2.0,4.0,14000,12.84,0,0.23,0,5
33,1.0,4.0,5000,12.42,0,0.23,0,6
28,3.0,0.0,16000,12.72,0,0.27,0,7
29,2.0,0.0,10000,15.25,0,0.17,1,5
30,2.0,14.0,4500,10.83,0,0.07,0,10
30,2.0,8.0,24000,18.72,1,0.44,0,8
29,2.0,8.0,8000,10.51,0,0.13,0,8
33,1.0,13.0,5000,12.69,0,0.21,0,10
33,2.0,2.0,2500,10.83,0,0.04,0,8
33,1.0,10.0,5000,10.65,0,0.21,0,7
31,1.0,0.0,5000,10.99,1,0.21,0,6
32,2.0,11.0,7500,11.03,0,0.13,1,10
31,2.0,4.0,9600,10.08,0,0.16,0,8
30,1.0,0.0,5000,10.59,0,0.21,0,6
29,1.0,6.0,5000,10.74,0,0.21,0,10
30,1.0,14.0,5000,11.11,1,0.21,0,9
33,3.0,8.0,8350,11.34,0,0.14,1,7
27,2.0,0.0,10000,8.63,0,0.17,0,5
29,1.0,1.0,5000,6.92,0,0.21,0,10
27,3.0,11.0,18000,13.24,0,0.3,1,7
27,3.0,4.0,10425,9.45,0,0.17,0,8
27,2.0,0.0,7000,7.43,0,0.12,0,9
28,1.0,0.0,5000,11.86,0,0.21,0,5
27,1.0,2.0,5000,14.72,0,0.21,0,10
31,1.0,0.0,5000,7.51,0,0.21,0,8
29,2.0,3.0,3000,7.66,0,0.05,0,10
34,2.0,6.0,1500,6.03,0,0.02,0,6
30,1.0,0.0,5000,6.91,0,0.2,0,5
33,1.0,5.0,5000,7.49,0,0.2,0,5
31,1.0,0.0,5000,12.99,1,0.2,0,8
35,1.0,0.0,5000,8.49,0,0.2,0,6
31,2.0,10.0,6000,11.48,0,0.1,0,10
30,1.0,2.0,5000,9.91,1,0.2,0,7
28,1.0,1.0,5000,7.51,0,0.2,0,7
27,1.0,2.0,5000,9.62,0,0.2,0,7
28,2.0,1.0,2650,9.88,0,0.04,0,10
28,2.0,13.0,20000,11.89,1,0.37,0,5
30,2.0,1.0,3000,7.12,0,0.05,0,6
29,1.0,3.0,5000,10.95,0,0.2,0,10
32,1.0,0.0,5000,7.91,0,0.2,0,5
34,1.0,6.0,5000,12.8,1,0.2,0,5
32,1.0,4.0,5000,10.65,0,0.2,0,9
28,1.0,2.0,5000,7.9,0,0.19,0,6
28,1.0,9.0,5000,11.71,0,0.19,0,7
28,2.0,11.0,24250,16.4,0,0.4,0,8
28,2.0,8.0,16750,10.38,1,0.3,0,9
33,1.0,16.0,5000,10.75,0,0.19,0,6
28,1.0,7.0,5000,13.11,1,0.19,1,6
28,1.0,2.0,5000,14.83,1,0.19,1,10
28,2.0,12.0,12000,6.03,0,0.2,0,7
30,2.0,2.0,4000,7.9,0,0.07,0,7
32,2.0,3.0,2000,7.9,0,0.03,0,7
27,1.0,1.0,5000,7.88,0,0.19,0,8
29,1.0,8.0,5000,6.76,0,0.19,0,9
34,3.0,7.0,5000,5.42,0,0.08,0,6
32,2.0,14.0,16000,10.59,1,0.29,0,7
28,2.0,12.0,12000,9.99,0,0.2,0,5
27,2.0,6.0,1050,8.49,0,0.02,0,9
27,2.0,11.0,1200,10.37,0,0.02,0,5
29,1.0,1.0,5000,17.51,1,0.18,0,7
32,1.0,1.0,8000,9.99,0,0.13,0,5
30,2.0,4.0,4500,6.54,0,0.07,0,6
35,2.0,0.0,6000,6.54,0,0.1,0,7
29,2.0,9.0,9000,7.88,0,0.15,0,7
29,2.0,0.0,5000,12.73,1,0.09,1,7
33,1.0,4.0,8000,11.48,0,0.13,0,7
29,1.0,3.0,8000,6.62,0,0.13,0,8
28,1.0,10.0,8000,16.29,0,0.13,0,7
27,1.0,2.0,8000,7.51,0,0.13,0,6
28,2.0,2.0,4400,8.9,0,0.07,0,8
31,1.0,9.0,8000,14.22,0,0.13,1,9
31,2.0,3.0,15000,9.25,0,0.25,0,10
27,1.0,3.0,8000,13.49,0,0.12,0,10
30,1.0,2.0,8000,7.51,0,0.12,0,5
31,1.0,2.0,8000,6.99,0,0.12,0,9
27,2.0,5.0,4500,11.86,0,0.07,0,7
27,1.0,11.0,8000,10.37,0,0.12,0,6
32,1.0,1.0,8000,14.96,1,0.14,1,10
32,1.0,0.0,8000,16.49,1,0.14,1,8
31,2.0,15.0,15000,10.25,0,0.24,0,10
28,3.0,2.0,9000,5.99,0,0.15,0,7
35,2.0,7.0,3500,7.9,0,0.06,0,9
29,2.0,1.0,10000,15.33,1,0.18,1,8
34,2.0,12.0,9200,7.74,0,0.15,0,7
27,1.0,2.0,8000,14.79,0,0.12,1,7
32,1.0,1.0,8000,7.29,0,0.12,0,10
27,1.0,0.0,8000,6.03,0,0.12,0,5
27,2.0,3.0,6000,10.99,0,0.1,0,7
27,1.0,6.0,8000,10.0,0,0.12,0,5
27,1.0,4.0,8000,6.62,0,0.12,0,10
32,2.0,0.0,15000,13.57,0,0.24,0,7
33,1.0,6.0,8000,10.62,0,0.12,0,6
32,1.0,9.0,8000,10.74,1,0.13,0,5
30,2.0,6.0,20000,11.36,0,0.32,0,8
28,2.0,12.0,10675,7.49,0,0.17,0,7
29,3.0,13.0,5000,10.38,0,0.08,0,10
31,1.0,4.0,8000,10.99,0,0.11,0,6
29,1.0,13.0,8000,7.49,0,0.11,0,5
28,1.0,1.0,8000,15.65,1,0.13,0,10
30,1.0,2.0,8000,13.11,0,0.11,1,6
29,1.0,9.0,8000,12.53,0,0.11,0,5
27,1.0,11.0,8000,12.92,0,0.11,1,6
29,1.0,0.0,8000,9.63,0,0.11,0,9
35,1.0,3.0,8000,11.49,0,0.11,0,6
35,2.0,0.0,9475,6.03,0,0.15,0,5
30,1.0,8.0,8000,11.12,0,0.11,0,8
31,1.0,0.0,8000,7.9,0,0.11,0,7
30,2.0,1.0,15000,6.03,0,0.24,0,10
29,2.0,9.0,9000,6.62,0,0.15,0,7
29,3.0,4.0,15000,6.03,0,0.24,0,7
29,2.0,6.0,12000,7.51,0,0.19,0,5
31,2.0,9.0,2500,14.65,0,0.04,1,6
34,2.0,18.0,28000,11.71,0,0.45,0,10
29,2.0,5.0,10000,5.99,0,0.16,0,8
29,1.0,0.0,8000,13.57,0,0.11,1,9
27,2.0,2.0,5000,5.42,0,0.08,0,5
31,1.0,1.0,8000,14.65,0,0.11,1,10
29,1.0,2.0,8000,7.4,0,0.11,0,7
30,1.0,5.0,8000,9.99,0,0.11,0,7
28,1.0,6.0,8000,7.9,0,0.11,0,6
27,2.0,11.0,4150,18.39,0,0.07,0,5
27,1.0,2.0,8000,13.49,0,0.11,1,5
29,2.0,14.0,9600,18.39,0,0.15,0,10
29,2.0,4.0,8000,11.49,1,0.14,0,5
31,2.0,7.0,7500,10.99,0,0.12,0,5
30,2.0,7.0,9600,11.99,0,0.15,0,8
29,1.0,2.0,8000,11.36,0,0.11,0,5
27,1.0,4.0,8000,5.79,0,0.1,0,6
31,1.0,2.0,8000,7.9,0,0.1,0,7
28,1.0,12.0,8000,10.38,1,0.11,0,8
27,1.0,6.0,8000,8.59,0,0.1,0,5
31,2.0,4.0,6550,5.79,0,0.11,0,5
31,1.0,1.0,8000,12.61,0,0.1,1,7
27,2.0,2.0,10000,6.91,1,0.18,0,8
27,1.0,2.0,8000,8.49,0,0.1,0,9
29,2.0,10.0,3600,7.14,0,0.06,0,9
28,1.0,12.0,8000,7.49,0,0.1,0,10
33,2.0,3.0,10000,7.88,0,0.16,0,6
29,1.0,2.0,8000,13.49,0,0.1,1,9
29,2.0,4.0,3000,14.84,0,0.05,0,7
29,1.0,1.0,8000,11.49,0,0.1,0,8
32,2.0,6.0,6000,11.36,0,0.1,0,6
33,2.0,3.0,3700,6.39,0,0.06,0,7
28,1.0,8.0,8000,11.71,0,0.09,0,5
30,2.0,9.0,5000,13.11,0,0.08,1,8
32,2.0,3.0,20000,11.36,0,0.32,0,9
29,1.0,12.0,8000,10.62,0,0.09,0,8
28,2.0,8.0,5000,10.25,0,0.08,0,6
27,2.0,6.0,3600,7.14,0,0.06,0,9
28,1.0,13.0,8000,5.99,0,0.09,0,10
34,1.0,0.0,8000,13.49,0,0.09,1,9
32,3.0,1.0,15000,12.18,0,0.24,0,6
27,1.0,0.0,8000,10.99,0,0.09,0,10
33,3.0,2.0,9800,13.79,0,0.16,1,10
32,1.0,0.0,8000,7.88,0,0.09,0,5
29,2.0,0.0,10000,12.41,0,0.16,1,9
28,2.0,5.0,5050,12.29,1,0.09,1,5
27,2.0,0.0,25000,13.55,1,0.45,0,8
28,1.0,5.0,8000,12.42,0,0.08,0,6
27,2.0,1.0,3275,9.33,0,0.05,0,8
29,2.0,0.0,12000,11.11,0,0.19,0,7
29,1.0,3.0,8000,12.99,0,0.08,1,8
33,1.0,9.0,8000,11.58,0,0.08,0,8
34,1.0,0.0,8000,8.38,0,0.08,0,8
29,1.0,4.0,8000,7.49,0,0.08,0,7
28,1.0,0.0,8000,14.61,1,0.08,0,10
32,2.0,2.0,6000,14.27,0,0.1,1,6
30,2.0,1.0,9000,15.05,0,0.14,1,10
30,1.0,1.0,8000,14.96,1,0.07,1,7
28,2.0,3.0,3800,6.62,0,0.06,0,7
30,2.0,2.0,6000,6.03,0,0.1,0,10
33,2.0,3.0,8500,12.42,1,0.15,0,6
34,1.0,2.0,8000,10.99,0,0.06,0,10
27,2.0,11.0,1000,5.42,0,0.02,0,7
30,1.0,6.0,8000,13.57,0,0.06,0,5
27,2.0,12.0,12000,5.42,0,0.19,0,8
28,1.0,1.0,8000,11.71,0,0.05,0,10
31,2.0,8.0,8500,14.09,0,0.14,0,5
33,1.0,3.0,8000,7.9,0,0.05,0,6
28,1.0,7.0,8000,12.69,0,0.05,0,7
27,1.0,4.0,8000,12.42,0,0.05,0,9
29,1.0,2.0,8000,10.71,0,0.04,0,7
32,2.0,7.0,20000,12.53,0,0.32,0,6
27,1.0,1.0,8050,14.72,0,0.12,0,9
32,1.0,3.0,8150,16.49,0,0.23,1,5
35,3.0,2.0,1600,5.42,0,0.03,0,5
27,2.0,2.0,12000,7.66,0,0.19,0,8
30,2.0,8.0,15000,6.91,0,0.24,0,10
33,1.0,2.0,8200,7.88,0,0.19,0,9
29,2.0,13.0,5000,11.36,0,0.08,0,7
31,3.0,0.0,3000,13.92,0,0.05,1,5
28,1.0,0.0,8250,7.51,0,0.25,0,10
35,1.0,7.0,8250,7.51,0,0.17,0,6
27,2.0,11.0,25000,14.84,0,0.4,0,5
28,2.0,12.0,16300,14.91,1,0.29,1,10
33,3.0,3.0,7075,17.58,0,0.11,0,8
32,1.0,1.0,8325,6.62,1,0.44,0,9
31,1.0,1.0,8325,7.51,1,0.31,0,7
28,1.0,0.0,8350,7.49,0,0.1,0,8
27,2.0,12.0,15500,14.65,0,0.25,0,5
33,2.0,7.0,18250,8.9,0,0.29,0,9
28,1.0,0.0,8400,11.89,0,0.28,0,10
30,1.0,3.0,8400,13.98,1,0.26,0,9
30,2.0,14.0,3500,7.49,0,0.06,0,7
27,2.0,11.0,1700,8.49,0,0.03,0,5
34,1.0,0.0,8400,14.96,1,0.26,0,5
27,2.0,11.0,4400,5.99,0,0.07,0,8
28,2.0,7.0,8575,13.49,0,0.14,0,8
35,1.0,3.0,8400,14.91,0,0.25,0,8
34,2.0,9.0,18000,11.49,0,0.29,0,9
34,2.0,6.0,2600,5.99,1,0.05,0,7
31,1.0,2.0,8400,18.43,1,0.25,1,5
29,2.0,5.0,7400,10.99,0,0.12,0,10
28,2.0,7.0,6400,14.79,0,0.1,0,9
27,2.0,11.0,4000,6.99,0,0.06,0,7
27,2.0,12.0,18000,7.49,0,0.29,0,9
27,1.0,7.0,8400,9.91,0,0.23,0,7
34,1.0,4.0,8400,10.99,1,0.25,0,9
33,1.0,2.0,8400,11.71,0,0.2,0,6
32,2.0,6.0,8000,6.17,0,0.13,0,8
28,2.0,1.0,11500,9.99,0,0.18,0,8
27,2.0,9.0,4500,8.88,0,0.07,0,7
32,1.0,0.0,8400,7.88,0,0.2,0,9
28,2.0,3.0,13500,13.23,0,0.21,0,5
35,1.0,2.0,8400,7.29,0,0.17,0,9
30,2.0,3.0,9000,17.93,1,0.16,1,6
30,2.0,2.0,8000,10.25,0,0.13,0,6
34,2.0,3.0,15000,10.99,0,0.24,0,9
33,3.0,2.0,12800,7.88,0,0.2,0,10
32,1.0,11.0,8400,12.42,0,0.17,0,7
27,1.0,1.0,8400,10.71,0,0.16,0,5
28,2.0,1.0,8000,12.73,0,0.13,0,9
29,2.0,5.0,5000,11.14,0,0.08,0,9
31,2.0,3.0,7000,13.92,0,0.11,0,7
29,1.0,3.0,8400,5.79,0,0.16,0,6
29,2.0,6.0,25000,11.48,0,0.4,0,8
32,2.0,12.0,7000,13.57,0,0.11,1,7
27,1.0,2.0,8400,11.86,0,0.16,0,10
27,2.0,11.0,2500,7.68,0,0.04,0,7
30,1.0,2.0,8400,12.98,0,0.14,1,8
33,2.0,3.0,10000,15.68,1,0.18,1,8
30,1.0,3.0,8400,7.49,1,0.16,0,6
28,2.0,0.0,5000,13.67,0,0.08,1,7
27,3.0,2.0,9500,8.07,0,0.15,0,6
27,1.0,4.0,8400,6.99,0,0.13,0,5
32,1.0,0.0,8400,13.61,0,0.13,0,9
31,2.0,8.0,24000,11.83,0,0.38,0,6
27,2.0,3.0,8000,11.36,0,0.13,0,10
27,1.0,11.0,8400,12.61,0,0.12,1,10
28,1.0,12.0,8400,7.51,1,0.13,0,8
29,3.0,7.0,20000,8.9,0,0.32,0,10
34,2.0,18.0,5125,8.49,0,0.08,0,5
28,1.0,4.0,8400,11.14,1,0.11,0,5
30,2.0,9.0,12000,15.33,0,0.19,1,9
34,1.0,4.0,8400,17.19,0,0.08,1,10
27,2.0,11.0,17000,12.18,1,0.3,0,8
35,2.0,19.0,2000,6.76,1,0.03,0,9
28,1.0,2.0,8500,8.88,1,0.42,0,10
30,1.0,14.0,8525,10.78,1,0.09,0,9
30,2.0,2.0,15000,17.99,0,0.23,0,5
27,2.0,11.0,20000,6.54,0,0.31,0,10
29,1.0,0.0,8575,19.42,1,0.31,0,8
33,2.0,15.0,3200,5.42,0,0.05,0,6
29,3.0,8.0,12000,12.61,0,0.19,0,5
27,1.0,11.0,8575,15.27,0,0.24,0,6
34,2.0,2.0,6400,8.0,0,0.1,0,9
27,1.0,2.0,8600,7.51,0,0.29,0,8
27,1.0,2.0,8600,16.02,1,0.27,1,6
35,1.0,10.0,8600,15.99,0,0.25,0,5
30,2.0,3.0,10200,6.62,0,0.16,0,8
30,1.0,6.0,8600,11.36,0,0.2,0,5
27,1.0,4.0,8650,8.94,0,0.29,0,6
31,1.0,3.0,8650,8.49,0,0.14,0,8
28,2.0,7.0,7000,11.71,0,0.11,0,9
28,2.0,5.0,12000,6.03,0,0.19,0,8
28,1.0,4.0,8700,14.61,1,0.31,0,10
30,1.0,2.0,8700,15.58,1,0.27,0,10
32,1.0,4.0,8700,12.61,0,0.22,1,5
29,1.0,4.0,8700,7.88,0,0.19,0,9
27,2.0,11.0,3500,11.99,0,0.05,0,8
33,2.0,3.0,8800,7.49,0,0.14,0,5
28,2.0,4.0,8825,5.99,0,0.14,0,5
27,1.0,4.0,8700,7.88,0,0.13,0,5
34,2.0,2.0,9000,6.92,0,0.14,0,6
31,1.0,2.0,8750,12.68,0,0.15,0,9
35,2.0,11.0,14500,7.66,0,0.23,0,6
34,2.0,1.0,7200,7.29,0,0.11,0,7
27,1.0,5.0,8750,9.63,0,0.13,0,5
28,2.0,3.0,7200,7.29,0,0.11,0,8
27,3.0,11.0,5000,5.79,0,0.08,0,5
34,1.0,3.0,8775,13.06,0,0.21,1,6
27,2.0,0.0,8000,5.79,0,0.13,0,5
34,2.0,2.0,8000,6.91,0,0.13,0,6
32,1.0,2.0,8800,10.59,0,0.06,0,7
28,2.0,3.0,5000,13.23,0,0.08,1,7
32,2.0,2.0,8000,6.76,0,0.13,0,7
32,1.0,0.0,9000,15.62,1,0.38,0,7
33,2.0,7.0,15000,10.62,1,0.26,0,5
34,1.0,0.0,9000,11.14,1,0.38,0,8
32,2.0,3.0,13000,7.88,0,0.2,0,7
31,2.0,15.0,24000,10.25,0,0.38,0,5
35,2.0,4.0,15000,13.99,1,0.26,1,9
28,2.0,7.0,20000,12.69,0,0.31,0,7
33,2.0,7.0,7600,12.99,0,0.12,0,7
30,2.0,4.0,14000,15.33,0,0.22,1,10
29,2.0,13.0,8000,6.03,0,0.12,0,9
35,1.0,0.0,9000,13.92,0,0.3,1,7
29,1.0,5.0,9000,16.77,0,0.28,0,5
27,1.0,4.0,9000,11.48,1,0.28,0,8
31,2.0,5.0,7000,7.88,0,0.11,0,5
27,2.0,6.0,24000,11.83,0,0.37,0,5
30,1.0,0.0,9000,11.22,0,0.28,0,10
35,2.0,7.0,4500,12.53,0,0.07,0,9
33,1.0,3.0,9000,14.17,1,0.26,1,10
31,1.0,1.0,9000,11.48,0,0.26,0,5
29,1.0,1.0,9000,6.54,1,0.31,0,9
32,1.0,0.0,9000,8.59,0,0.26,0,6
29,2.0,7.0,5000,11.71,1,0.09,0,6
30,2.0,7.0,5600,10.99,0,0.09,0,8
31,1.0,5.0,9000,15.37,1,0.31,0,9
35,2.0,5.0,12000,15.7,1,0.2,0,9
34,2.0,3.0,17000,17.74,1,0.29,0,10
29,1.0,7.0,9000,6.91,1,0.3,0,8
29,2.0,4.0,2500,9.62,0,0.04,0,6
31,2.0,3.0,23200,7.9,0,0.36,0,10
28,2.0,5.0,4500,15.96,0,0.07,1,9
27,2.0,11.0,3000,7.51,0,0.05,0,8
27,1.0,5.0,9000,7.49,0,0.25,0,8
27,2.0,11.0,3000,7.9,1,0.05,0,9
32,1.0,16.0,9000,6.92,0,0.24,0,8
27,1.0,6.0,9000,8.94,0,0.24,0,7
31,1.0,4.0,9000,7.51,0,0.24,0,6
27,2.0,5.0,13225,12.69,0,0.2,0,6
35,1.0,1.0,9000,14.65,0,0.24,1,8
30,2.0,3.0,20000,16.77,0,0.31,1,6
31,2.0,15.0,5000,6.03,0,0.08,0,9
28,1.0,8.0,9000,9.96,0,0.24,0,9
31,2.0,4.0,20000,11.71,0,0.31,0,9
28,1.0,2.0,9000,13.99,1,0.28,1,7
28,1.0,1.0,9000,15.62,1,0.28,1,10
31,1.0,5.0,9000,10.71,0,0.23,0,6
27,1.0,1.0,9000,10.08,0,0.23,0,8
29,1.0,2.0,9000,14.27,0,0.23,1,5
27,2.0,5.0,10000,12.42,0,0.15,0,6
30,1.0,9.0,9000,16.77,0,0.23,1,5
28,1.0,2.0,9000,12.53,0,0.23,0,5
32,1.0,2.0,9000,14.35,0,0.22,0,6
31,2.0,15.0,3000,16.77,0,0.05,1,7
28,1.0,1.0,9000,9.88,0,0.22,0,8
27,2.0,8.0,3000,12.42,0,0.05,0,10
35,1.0,4.0,9000,18.39,1,0.25,1,6
29,1.0,13.0,9000,13.06,0,0.21,0,5
31,2.0,15.0,30000,12.69,0,0.46,0,9
29,2.0,5.0,8000,16.77,1,0.14,1,8
33,1.0,5.0,9000,10.37,0,0.21,0,5
33,2.0,4.0,15000,7.51,0,0.23,0,8
30,3.0,1.0,1800,16.49,0,0.03,0,9
32,1.0,6.0,9000,15.31,1,0.23,1,7
28,1.0,4.0,9000,14.65,0,0.2,0,10
28,2.0,12.0,15000,9.99,0,0.23,0,10
29,1.0,0.0,9000,12.69,0,0.2,0,7
31,1.0,2.0,9000,12.84,0,0.2,0,5
33,2.0,1.0,15000,11.99,0,0.23,0,10
31,2.0,6.0,12000,7.49,0,0.18,0,6
31,2.0,15.0,8000,11.49,0,0.12,0,5
32,1.0,4.0,9000,7.51,0,0.2,0,9
30,1.0,5.0,9000,7.29,0,0.2,0,5
27,1.0,3.0,9000,12.98,0,0.19,0,7
34,1.0,2.0,9000,7.14,0,0.19,0,7
29,2.0,5.0,10000,8.49,0,0.15,0,10
32,1.0,3.0,9000,13.99,0,0.19,0,8
27,1.0,5.0,9000,10.99,0,0.19,0,10
27,2.0,11.0,8000,7.49,0,0.12,0,8
28,1.0,11.0,9000,8.59,0,0.19,0,7
28,2.0,12.0,24000,10.99,0,0.37,0,5
27,2.0,11.0,19200,7.49,0,0.3,0,7
33,1.0,0.0,9000,15.21,1,0.2,1,6
33,1.0,1.0,9000,7.51,0,0.18,0,5
28,2.0,3.0,10000,7.49,0,0.15,0,5
34,2.0,3.0,5000,6.99,0,0.08,0,7
29,2.0,4.0,10000,6.99,0,0.15,0,9
29,2.0,9.0,6000,6.99,0,0.09,0,10
32,1.0,1.0,9000,12.99,0,0.18,1,5
31,1.0,5.0,9000,10.99,0,0.18,0,7
30,1.0,5.0,9000,6.54,0,0.17,0,6
34,2.0,5.0,21200,9.99,0,0.33,0,6
28,2.0,4.0,2000,7.49,0,0.03,0,6
28,1.0,3.0,9000,17.56,1,0.2,1,7
28,2.0,2.0,2500,5.99,0,0.04,0,7
33,2.0,14.0,3600,13.99,0,0.06,0,9
27,2.0,11.0,4500,11.99,0,0.07,0,10
32,1.0,4.0,9000,5.79,0,0.17,0,6
27,3.0,6.0,15000,6.99,0,0.23,0,5
32,3.0,12.0,10000,11.99,0,0.15,0,5
27,2.0,11.0,9000,7.66,0,0.14,0,6
35,1.0,3.0,9000,10.25,0,0.16,0,6
34,1.0,3.0,9050,5.99,0,0.3,0,9
29,2.0,2.0,7000,7.29,0,0.11,0,6
33,1.0,6.0,9050,7.29,0,0.15,0,7
28,2.0,3.0,5000,6.92,0,0.08,0,5
30,2.0,3.0,12000,7.66,0,0.18,0,7
34,1.0,2.0,9100,13.48,0,0.15,0,7
28,3.0,13.0,8000,7.66,0,0.12,0,7
33,1.0,0.0,9100,7.88,0,0.07,0,8
33,1.0,1.0,9150,13.16,0,0.21,1,10
33,1.0,1.0,9150,13.99,0,0.08,0,5
34,1.0,0.0,9175,12.69,1,0.32,0,5
28,2.0,2.0,7500,7.29,0,0.12,0,8
30,2.0,4.0,3600,6.92,0,0.06,0,10
29,2.0,1.0,9600,5.79,0,0.15,0,5
27,1.0,2.0,9200,12.42,0,0.15,0,7
32,3.0,3.0,12000,13.35,0,0.18,1,9
28,1.0,3.0,9200,10.0,0,0.15,0,9
29,1.0,2.0,9200,7.88,0,0.13,0,5
27,2.0,0.0,22000,14.09,0,0.34,1,6
32,2.0,0.0,3500,13.72,1,0.06,0,6
28,1.0,1.0,9250,11.49,1,0.49,0,7
28,1.0,0.0,9250,14.22,1,0.48,0,9
30,2.0,15.0,7500,6.17,0,0.12,0,9
29,2.0,5.0,6000,10.36,0,0.09,0,7
33,1.0,0.0,9250,12.87,1,0.42,0,9
31,2.0,15.0,7750,7.51,0,0.12,0,8
27,3.0,8.0,5000,7.88,0,0.08,0,5
30,1.0,0.0,9250,11.48,1,0.33,0,9
27,2.0,3.0,15000,10.75,0,0.23,0,5
31,2.0,3.0,10000,13.61,0,0.15,0,9
29,1.0,10.0,9250,15.65,1,0.29,0,7
30,2.0,2.0,4000,15.21,0,0.06,0,7
29,1.0,0.0,9250,14.65,0,0.23,0,7
35,1.0,1.0,9250,10.59,1,0.27,0,10
34,2.0,4.0,11200,7.88,0,0.17,0,6
29,1.0,8.0,9300,9.32,0,0.17,0,7
28,1.0,3.0,9300,11.72,0,0.15,1,5
32,2.0,12.0,12000,7.88,0,0.18,0,5
32,1.0,1.0,9325,8.38,1,0.78,0,6
32,1.0,4.0,9325,13.62,1,0.31,0,7
34,2.0,12.0,6000,7.14,0,0.09,0,10
27,2.0,11.0,18000,7.51,0,0.28,0,8
27,2.0,7.0,12000,11.36,0,0.18,0,8
35,2.0,19.0,20000,10.25,0,0.31,0,5
32,2.0,16.0,5500,7.51,0,0.08,0,7
34,2.0,17.0,10000,11.36,0,0.15,0,7
29,2.0,13.0,10000,15.33,0,0.15,1,6
27,1.0,2.0,9400,6.91,0,0.3,0,5
33,2.0,3.0,2000,7.88,0,0.03,0,7
28,1.0,12.0,9425,11.49,0,0.13,0,8
32,1.0,7.0,9450,14.27,1,0.33,1,10
29,2.0,9.0,11500,7.51,0,0.18,0,10
32,1.0,16.0,9450,16.29,1,0.33,0,8
28,2.0,6.0,22000,15.65,0,0.34,0,5
27,2.0,0.0,10250,8.59,0,0.16,0,5
27,2.0,7.0,4500,13.92,0,0.07,0,7
32,1.0,1.0,9450,10.83,0,0.14,0,10
31,1.0,0.0,9450,6.54,0,0.1,0,6
27,2.0,11.0,24000,17.74,0,0.37,1,6
27,2.0,2.0,10000,12.53,0,0.15,0,7
29,2.0,0.0,10000,8.94,0,0.15,0,9
30,2.0,1.0,25000,15.65,0,0.38,1,5
34,1.0,2.0,9500,8.59,0,0.26,0,8
28,3.0,1.0,2500,13.22,0,0.04,1,7
29,2.0,9.0,18000,15.65,1,0.31,1,8
29,2.0,13.0,16000,12.87,0,0.25,1,10
28,2.0,1.0,12000,9.63,1,0.2,0,10
34,3.0,2.0,5600,8.0,0,0.09,0,6
32,2.0,6.0,5600,11.58,0,0.09,0,5
29,1.0,3.0,9500,11.26,0,0.13,0,7
28,3.0,1.0,7500,10.96,0,0.12,0,5
29,1.0,1.0,9500,12.84,0,0.12,1,9
30,2.0,4.0,10000,8.0,1,0.17,0,9
27,1.0,3.0,9575,6.62,1,0.49,0,9
33,2.0,4.0,16800,9.76,0,0.26,0,6
29,2.0,7.0,15000,9.76,1,0.25,0,8
32,1.0,1.0,9600,7.14,1,0.39,0,9
28,3.0,0.0,1450,9.76,0,0.02,0,6
35,2.0,5.0,25000,9.51,0,0.38,0,10
28,1.0,1.0,9600,14.27,1,0.38,1,10
30,2.0,9.0,15000,7.51,0,0.23,0,9
